seq,contents,reply_contents
"10977","앱을 닫았을때도 재생이 되었었는데 안되네요
어땋게 하면 되나요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>불편을 끼쳐 죄송합니다.</p><p>현재 문의를 남겨주신 시점에서 이용하고 계신 앱이 최신 버전이 아닌 것으로 확인됩니다.</p><p>앱의 최신 버전은 4.1.0.8 입니다.</p><p>앱 버전은 앱에 접속하셔서 설정 > 맨 하단 ""버전정보"" 에서 확인하실 수 있습니다.</p><p>최신버전이 아니라면 플레이스토어에 ""바이블 애플""을 검색하셔서 ""업데이트"" 부탁드립니다.</p><p></p><p>업데이트 후에도 같은 문제가 반복되면 1:1 문의로 재문의 부탁드립니다.</p><p></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
"10976","노래가 연속으로 안나와요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>현재 이용하고 계신 앱이 최신 상태가 아닌 것으로 확인됩니다.</p><p>플레이 스토어에서 바이블 애플 앱을 검색하셔서 업데이트를 부탁드립니다.</p><p>최신 버전은 (4.1.0.8) 입니다. 앱의 ""설정"" 에서 맨 하단을 확인하시면 ""버전 정보""를 확인할 수 있습니다.</p><p></p><p>업데이트 후에도 같은 문제가 반복되면 1:1 문의로 재문의 부탁드립니다.</p><p></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
"10975","찬송가를 연속듣기로 놓고 듣는데...
한곡 끝나면 다음장으로 넘어가지 않고
멈춰있습니다
계속 그러는데 무슨 문제인가요,","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성도님, 현재 해당 문제를 수정하여 앱을 업데이트 하였습니다.</p><p>이용하고 계신 앱은 업데이트 이전으로, 플레이스토어에 ""바이블 애플""을 검색하셔서 업데이트를 진행해주세요.</p><p></p><p>앱의 최신 버전은 4.1.0.8 입니다.</p><p>앱 내 ""설정"" > 맨 하단 ""버전 정보"" 를 확인하셔서 버전 숫자가 4.1.0.8 이 맞는지 확인부탁드립니다.</p><p></p><p>앱을 업데이트 하신 후에도 같은 문제가 발생하면 1:1 문의로 재문의 부탁드립니다.</p><p>항상 말씀을 풍성히 누리실 수 있도록 최선을 다해 돕는 바이블 애플이 되겠습니다.</p><p></p><p>주님 안에서 평안한 하루 되세요. 감사합니다.</p>"
"10974","NIV통독 중 요한복음 1:4.5.6.7등의 내용과 단어를 다르게 읽어요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>해당 오탈자를 확인하였습니다. 수정 반영 하겠습니다.</p><p>오탈자수정은 앱 업데이트가 필요한 작업이어서, 조금 시간이 소요될 수 있습니다.</p><p>항상 말씀 속에서 하나님과 교제하는 시간 어려움 없으시도록 최선을 다하는 바이블 애플이 되겠습니다.</p><p></p><p>주님 안에서 평안하세요, 감사합니다.</p><p></p>"
"10973","재문의 드립니다 이전에는 찬송가 재생시에 연속재생으로 계속 연결되었는데 지금은 한곡 재생후  중단됩니다 답변에 감사드립니다 (별도의 오류 메시지는 없습니다)","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 남겨주셔서 감사합니다.</p><p>찬송가 하단 음원 재생 바의 음원 설정에서 연속 재생으로 설정해놓으셨을까요?</p><p></p><p>찬송가 연속재생 내부 테스트 확인 시에는 앱을 켜두셔도 백그라운드로 내려놓으셔도 재생이 됩니다.</p><p>찬송가 재생은 기본적으로 인터넷 연결을 통해 음원이 재생되고 있습니다. 이용 중간에 인터넷 연결이 불안정할 때에도</p><p>재생이 멈출 가능성이 있습니다. 인터넷 연결이 안정적인 상태에서 사용하고 계신지 확인 해주시고</p><p>성도님 사용하시는 핸드폰 기종과 안드로이드버전을 남겨주실 수 있을까요?</p><p>저희가 문제를 확인하는데 큰 도움이 됩니다.</p><p></p><p>도움을 드리지 못해 죄송합니다. 해당 문제 지속적으로 모니터링하도록 하겠습니다.</p><p>감사합니다.</p>"
"10972","성경음원듣는법 모르겠어요
성경을 터치해도 안되어서요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성경 본문 하단에 재생(▶) 버튼을 클릭하시면 음원을 재생하실 수 있습니다.</p><p></p><p>만약 하단에 재생 바가 보이지 않으시면 상단 스피커 모양 버튼을 클릭해주세요.</p><p>숨김 처리된 재생 바를 다시 보이게 설정하실 수 있습니다.</p><p>하단 재생 바를 통해 음원 재생 설정 또한 가능합니다.</p><p></p><p>만약 재생 버튼을 클릭해도 음원이 재생되지 않거나, 스피커 버튼을 클릭했는데도 재생바가 펼쳐지지 않는다면</p><p>1:1 문의 창구로 재문의 부탁드립니다.</p><p>재문의 하실 때에는 화면 캡쳐와 함께 구체적인 설명을 해주시면 빠른 해결에 도움이 됩니다.</p><p></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p><p></p>"
"10971","살아게신(x) 살아계신 (o)

이쯤되면 누가 하는지 모르겠는데
그냥 은퇴하는 게 좋을 것 같습니다
예수님을 위해서","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>먼저 말씀 묵상 중 불편을 겪게 해드린 점 진심으로 사과드립니다.</p><p>한정된 인원 안에서 최대한 좋은 앱을 만들기 위해 노력하고 있으나,</p><p>다양한 오류 사례를 검토하는 과정에서 놓치는 부분이 발생하기도 합니다.</p><p>바이블 애플은 성도님과 같이 꾸준히 오류나 오탈자를 제보해주시는 사용자분들의 도움을 받아 지속적으로 수정 작업을 진행하고 있으며,</p><p>더 빠르게 대응할 수 있도록 노력하고 있습니다.</p><p></p><p>소중한 시간을 들여 오류를 알려주신 점, 진심으로 감사드립니다.</p><p>말씀해주신 오탈자 내용은 바로 확인 후, 신속히 수정될 수 있도록 조치하겠습니다.</p><p></p><p>바이블 애플이 성도님의 말씀 묵상에 더욱 든든한 동반자가 될 수 있도록 끝까지 최선을 다하겠습니다.</p><p>항상 주님안에서 평안하시기를 기도합니다. 감사합니다.</p><p></p><p></p>"
"10969","안녕하세요! 혹시 이번에 업데이트하고 맨 위에 빨간색 부분이 뜨던데 성경 읽을때 너무 밝고 채도가 높아서 방해되는 것 같아서요!! 혹시 없앨 수 있는 방법이 있을까요??","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의남겨주셔서 감사합니다.</p><p>해당 현상 확인 하여 현재 수정 개발해 놓았고</p><p>곧 업데이트 될 예정입니다. 감사합니다.</p>"
"10967","After an upgrade of this app on my iPad, the data isn’t synch’ed with the same app on my iPhone.  It used to be before.  Help pls.  thank you.","<p>Thank you for using the Bible Apple.</p><p></p><p>BibleApple is a mobile-only app, and since it is not exclusive to iPads, the screen configuration may not appear correctly.</p><p>Also, please check if you have logged in with the same account as iPhone and iPad,</p><p>If you let us know specifically where the data is not compatible, we will check it.</p><p>For your information, the sound source reading in Bible reading(성경통독) is stored in the app, so data compatibility between devices is not possible.</p><p></p><p>May God""s blessing be with you throughout this day.</p>"
"10966","폰 교체로 애이디가 변경되었는데 기존 아이디로 변경할수 없나요?
8117010","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>현재 로그인하신 계정은 7월 14일, 바이블 애플 회원가입을 통해 새로 생성된 계정입니다.</p><p></p><p>확인해보니 이전에는 ‘네이버’ 계정으로 로그인해 이용하셨던 것으로 확인됩니다.</p><p>기존 사용 내역을 이어서 보시려면, <strong>로그아웃 후 네이버 계정으로 다시 로그인</strong>해주시면 됩니다.</p><p></p><p>혹시 로그인 과정에서 어려움이 있으시거나, 다른 문제가 있으시다면 언제든지 1:1 문의를 남겨주세요.</p><p>빠르게 도와드릴 수 있도록 최선을 다하겠습니다.</p><p></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
"10965","녹음한것을 전송하려고하는데 변환이 안된다고하네요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성경 녹음된 음원 공유 내부 테스트 확인 시에는 정상적으로 공유가 됩니다.</p><p>성도님, 혹시 인터넷 연결이 안정적인 상태에서 사용하고 계신지 확인 해주시고</p><p>지속적으로 해당 문제가 발생할 경우, 현재 사용하시는 핸드폰 기종과 안드로이드 버전을 남겨주실 수 있을까요?</p><p>저희가 문제를 확인하는데 큰 도움이 됩니다.</p><p></p><p>도움을 드리지 못해 죄송합니다. 해당 문제 지속적으로 모니터링하도록 하겠습니다.</p><p>감사합니다.</p>"
"10964","말씀 녹음해서 공유하고 있는데 공유하는 방으로 넘어가질 않아서 문의드립니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성도님, 혹시 말씀 녹음해서 공유하고 있는데 공유하는 방으로 넘어가지 않는다는 말씀이,</p><p>말씀을 공유할 카톡방으로 넘어가지 않는다는 말씀이실까요?</p><p>내부 테스트시에는 정상적으로 말씀을 공유한 카톡방으로 이동되는것이 확인됩니다.</p><p></p><p>성도님, 인터넷 연결이 안정적인 상태에서 사용하고 계신지 확인 해주시고</p><p>지속적으로 해당 문제가 발생할 경우, 문제 화면을 캡쳐하여 주시고</p><p>현재 사용하시는 핸드폰 기종과 안드로이드 버전을 남겨주실 수 있을까요?</p><p>저희가 문제를 확인하는데 큰 도움이 됩니다.</p><p></p><p>도움을 드리지 못해 죄송합니다. 해당 문제 지속적으로 모니터링하도록 하겠습니다.</p><p>감사합니다.</p>"
"10963","찬송가리스트 중에 하나를 다 듣고 자동으로 다음노래로 안넘어갑니다. 핸드폰 화면이 꺼지면 또 안넘어가고 화면을 다시 키면 다음 곡이 재생됩니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>빠른 시일 내에 정상적으로 이용하실 수 있도록 최선을 다하겠습니다.</p><p>불편을 드려 죄송합니다.</p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10962","듣기에서 배터리에서. 죄다열엇는데 창이안없어지고.계속뜨고. 듣기가안돼요
","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 해당 화면을 캡쳐하여 재문의 남겨주실 수 있으실까요?</p><p>저희가 문제를 확인하는데 큰 도움이 됩니다.</p><p></p><p>불편을 드려 죄송합니다. 재문의 부탁드립니다. 감사합니다.</p>"
"10961","찬송을틀어놨다가 화면을끄 고계속들을여고  하는데 다음페이지로 넘어가지가않은데요  페이지넘기면서 연속으로 듣고싶은데","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>빠른 시일 내에 정상적으로 이용하실 수 있도록 최선을 다하겠습니다.</p><p>불편을 드려 죄송합니다.</p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10960","안녕하세요, 어플을 통해 성경통독을 애용하고 있는 유저입니다. 오늘 갑자기 화면 위쪽이 빨간색으로 바뀌었는데 라이트 모드와 다크 모드 모두 설정해봐도 사진과 같이 계속 빨간색이라 읽을 때 눈이 굉장히 피로합니다...!ㅠㅠ 피드백 부탁드립니다!","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의남겨주셔서 감사합니다.</p><p>해당 현상 확인 하여 현재 수정 개발해 놓았고</p><p>곧 업데이트 될 예정입니다. 감사합니다.</p>"
"10959","와이파이 없이 성경 말씀 연속재생으로 들을 수 있나요?","<p>안녕하세[요, GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>와이파이 없이 연속 재생을 하고 싶으실 때는 다음과 같은 과정이 필요합니다.</p><p>인터넷이 있는 환경에서 메뉴 > 다운로드 관리 > 성경 음원 다운로드를 진행해주신 후,</p><p>다운로드 된 음원에 한하여 연속 재생이 가능합니다.</p><p></p><p>번거로우시겠으나 인터넷 연결이 가능하실 때 미리 음원 다운로드를 진행하신 후 이용 부탁드립니다.</p><p></p><p>항상 주님 안에서 평안하세요, 감사합니다.</p>"
